HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1975,C,-1.3,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1976,C,-2.6,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1977,C,-3.4,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1978,C,-2,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1979,C,-3,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1980,C,-3.5,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1981,C,-4.6,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1982,C,-3.4,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1983,C,-2.7,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1984,C,-3.1,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1985,C,-1.5,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1986,C,-2.8,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1987,C,-2.8,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1988,C,-3.3,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1989,C,-0.8,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1990,C,-2.4,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1991,C,-3.7,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1992,C,-3.4,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1993,C,-2.4,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1994,C,-6,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1995,C,-1.9,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1996,C,-1.9,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1997,C,-3.2,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1998,C,-2.3,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1999,C,-2,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2000,C,-2,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2001,C,-1.3,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2002,C,-5.8,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2003,C,-2.5,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2004,C,-2.8,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2005,C,-1.7,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2006,C,-1.5,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2007,C,NA,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1944,C,-6.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1945,C,-7.4,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1946,C,-8.7,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1947,C,-4.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1948,C,-4.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1949,C,-5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1950,C,-4.7,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1951,C,-5.4,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1952,C,-6.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1953,C,-6.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1954,C,-2.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1955,C,-3.4,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1956,C,-2.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1957,C,-7.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1958,C,-5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1959,C,-5.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1960,C,-4.3,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1961,C,-5.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1962,C,-3.3,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1963,C,-8.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1964,C,-2.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1965,C,-8.4,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1966,C,-6.1,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1967,C,-7.1,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1968,C,-4.1,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1969,C,-7.1,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1970,C,-3.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1971,C,-1.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1972,C,-3.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1973,C,-3.7,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1974,C,-2.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1975,C,-3.4,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1976,C,-5.3,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1977,C,-8.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1978,C,-5.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1979,C,-5.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1980,C,-6.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1981,C,-6.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1982,C,-7.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1983,C,-4.7,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1984,C,-5.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1985,C,-3.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1986,C,-6.2,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1987,C,-4.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1988,C,-2.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1989,C,-1.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1990,C,-4.3,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1991,C,-7.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1992,C,-3.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1993,C,-4.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1994,C,-9.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1995,C,-3.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1996,C,-3.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1997,C,-3.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1998,C,-3.3,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1999,C,-3.6,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2000,C,-1.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2001,C,-2.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2002,C,-4.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2003,C,-4.1,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2004,C,-6.5,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2005,C,-2.8,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2006,C,-1.9,Pygoscelis papua,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,2007,C,-4.5,Pygoscelis papua,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1944,C,-4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1945,C,-2.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1946,C,NA,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1947,C,-2.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1948,C,-2.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1949,C,-3.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1950,C,-2.2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1951,C,-2.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1952,C,-2.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1953,C,-3.7,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1954,C,-1.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1955,C,-1.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1956,C,-2.1,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1957,C,-5.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1958,C,-2.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1959,C,-3.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1960,C,-2.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1961,C,-2.7,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1962,C,-1,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1963,C,-4.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1964,C,-0.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1965,C,-5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1966,C,-3.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1967,C,-3.2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1968,C,-2.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1969,C,-5.1,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1970,C,-1.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1971,C,-1.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1972,C,-2.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1973,C,-2.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1974,C,-1.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1975,C,-1.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1976,C,-2.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1977,C,-3.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1978,C,-2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1979,C,-3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1980,C,-3.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1981,C,-4.6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1982,C,-3.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1983,C,-2.7,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1984,C,-3.1,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1985,C,-1.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1986,C,-2.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1987,C,-2.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1988,C,-3.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1989,C,-0.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1990,C,-2.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1991,C,-3.7,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1992,C,-3.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1993,C,-2.4,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1994,C,-6,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1995,C,-1.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1996,C,-1.9,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1997,C,-3.2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1998,C,-2.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,1999,C,-2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2000,C,-2,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2001,C,-1.3,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2002,C,-5.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2003,C,-2.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2004,C,-2.8,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2005,C,-1.7,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2006,C,-1.5,Pygoscelis_a antarcticus,NA,NA
HMK018,admiralty,"Bellingshausen, Antarctica",authors,weather station,admiralty,temperature,mean,monthly,october,air,2007,C,NA,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1944,C,-6.2,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1945,C,-7.4,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1946,C,-8.7,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1947,C,-4.9,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1948,C,-4.6,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1949,C,-5,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1950,C,-4.7,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1951,C,-5.4,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1952,C,-6.6,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1953,C,-6.2,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1954,C,-2.9,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1955,C,-3.4,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1956,C,-2.6,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1957,C,-7.6,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1958,C,-5,Pygoscelis_a antarcticus,NA,NA
HMK018,petermann,"Vernadsky, Antarctica",authors,weather station,petermann,temperature,mean,monthly,october,air,1959,C,-5.2,Pygoscelis_a antarcticus,NA,NA
